global_id,A1S1,A1N1,C2S2,H1_1,H4_1,I4Q1,I4Q2,I4Q3,I4Q4,I4Q5,I4Q6,I4Q7,k_means,k_means_dummy,k_means_pca,k_means_dummy_pca,Spectral,Spectral_dummy,Spectral_pca,Spectral_dummy_pca,gmm,gmm_pca,gmm_dummy,gmm_dummy_pca,agg,agg_pca,agg_dummy,agg_dummy_pca,dbscan,dbscan_pca,dbscan_dummy,dbscan_dummy_pca,meanshift,meanshift_pca,meanshift_dummy_pca
114446.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114451.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
114456.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114458.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114459.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
114460.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114464.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,-1,0,-1,0,0,0,0
114469.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,2,1,1,1,1,0,1,1,1,0,-1,0,1,0,0
114473.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
114479.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114481.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114483.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
114484.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,0,2,0,1,2,1,1,1,-1,0,-1,0,1,0,0
114485.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
114490.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114497.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
114498.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
114499.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,2,1,0,1,1,0,0,2,-1,0,-1,0,1,0,0
114500.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114502.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114503.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114506.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114507.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114508.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114511.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114528.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114530.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114538.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,2,0,1,1,1,0,-1,0,1,0,0
114543.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114547.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,1,0,0
114548.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114549.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114550.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114557.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
114560.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114563.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,1,1,1,0,1,1,1,0,-1,0,1,0,0
114567.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114571.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
114572.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,2,0,0,1,1,0,2,2,-1,0,-1,0,1,0,0
114588.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114591.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114597.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
114598.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114604.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
114606.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,0,0,2,0,1,0,1,2,2,1,1,1,0,1,1,1,0,-1,0,1,0,0
114613.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
114619.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114622.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114625.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
114628.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,2,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
114633.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114636.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114638.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114639.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114640.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
114642.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
114649.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114651.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,2,0,0,0,2,1,1,0,1,1,-1,-1,-1,0,1,0,0
114654.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114655.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114657.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114658.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,2,1,0,0,0,0,-1,0,0,0,0
114659.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114660.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114661.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,1,1,0,2,2,0,0,-1,0,-1,0,0,0,0
114664.0,3.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,2,1,2,1,0,0,2,0,0,-1,-1,-1,0,0,0,0
114671.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114673.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114676.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,2,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
114677.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,1,1,1,0,1,1,1,0,-1,0,1,0,0
114678.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,1,1,2,2,1,1,1,0,1,1,-1,0,-1,0,1,0,0
114680.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,1,0,0
114681.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
114682.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
114689.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,0,1,0,1,2,1,1,1,-1,0,-1,0,1,0,0
114692.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114707.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114718.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
114728.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,-1,0,-1,0,0,0,0
114733.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
114774.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
114778.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0,2,2,1,1,0,0,1,2,2,1,1,0,2,0,0,-1,0,-1,0,0,0,0
114779.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,1,1,2,0,0,-1,0,-1,0,1,0,0
114780.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
114795.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
